snap_time,arrival_delay,departure_delay
2025-02-20 07:02:00,53.9568345323741,57.714285714285715
2025-02-20 07:17:00,41.15942028985507,46.785714285714285
2025-02-20 07:32:00,25.970149253731343,28.846153846153847
2025-02-20 07:47:00,23.814432989690722,26.71232876712329
2025-02-20 08:02:00,46.890756302521005,49.148936170212764
2025-02-20 08:17:00,19.263157894736842,23.137254901960784
2025-02-20 08:32:00,63.6,70.81967213114754
2025-02-20 08:47:00,187.0935960591133,239.61290322580646
2025-02-20 09:02:00,48.292682926829265,58.656716417910445
2025-02-20 09:17:00,29.592760180995477,33.01587301587302
2025-02-20 09:32:00,43.97260273972603,49.32203389830509
2025-02-20 09:47:00,28.214285714285715,26.129032258064516
2025-02-20 10:17:00,32.225519287833826,35.111111111111114
2025-02-20 10:32:00,49.00763358778626,47.18446601941748
2025-02-20 10:47:00,38.88268156424581,39.111111111111114
2025-02-20 11:02:00,41.111111111111114,48.0
2025-02-20 11:17:00,32.698412698412696,34.22818791946309
2025-02-20 11:32:00,30.545454545454547,26.823529411764707
2025-02-20 11:47:00,28.8,25.96153846153846
2025-02-20 12:02:00,25.894736842105264,28.181818181818183
2025-02-20 12:17:00,17.91044776119403,24.57831325301205
2025-02-20 12:32:00,19.45945945945946,21.428571428571427
2025-02-20 12:47:00,25.90909090909091,31.428571428571427
2025-02-20 13:02:00,278.2258064516129,370.96774193548384
2025-02-20 13:17:00,18.0,26.301369863013697
2025-02-20 13:32:00,68.51851851851852,69.85074626865672
2025-02-20 13:47:00,54.74226804123711,54.32432432432432
2025-02-20 14:02:00,100.84033613445378,108.79120879120879
2025-02-20 14:17:00,47.142857142857146,41.25
2025-02-20 14:32:00,41.28,36.49484536082474
2025-02-20 14:47:00,35.869565217391305,33.63636363636363
2025-02-20 15:02:00,24.615384615384617,16.451612903225808
2025-02-20 15:17:00,18.11320754716981,27.073170731707318
2025-02-20 15:32:00,24.363636363636363,27.761194029850746
2025-02-20 15:47:00,27.076923076923077,29.016393442622952
2025-02-20 16:02:00,30.833333333333332,36.666666666666664
2025-02-20 16:17:00,20.48780487804878,26.79245283018868
2025-02-20 16:32:00,43.50877192982456,45.80152671755725
2025-02-20 16:47:00,31.18811881188119,38.45070422535211
2025-02-20 17:02:00,51.09375,54.48979591836735
2025-02-20 17:17:00,35.45454545454545,41.806451612903224
2025-02-20 17:32:00,51.570247933884296,57.5
2025-02-20 17:47:00,128.08290155440415,149.3793103448276
2025-02-20 18:02:00,64.32,59.381443298969074
2025-02-20 18:17:00,22.167487684729064,25.185185185185187
2025-02-20 18:32:00,29.23076923076923,32.0
2025-02-20 18:47:00,40.74074074074074,46.779661016949156
2025-02-20 19:02:00,35.625,35.49295774647887
2025-02-20 19:17:00,27.176470588235293,28.905109489051096
2025-02-20 19:32:00,41.63265306122449,30.422535211267604
2025-02-20 19:47:00,33.333333333333336,36.31578947368421
2025-02-20 20:02:00,45.0,25.09090909090909
2025-02-20 20:17:00,40.44444444444444,31.25
2025-02-20 20:32:00,60.76923076923077,52.88135593220339
2025-02-20 20:47:00,87.27272727272727,91.03448275862068
2025-02-20 21:02:00,137.34939759036143,135.0
2025-02-20 21:17:00,29.70873786407767,31.89873417721519
2025-02-20 21:32:00,82.17391304347827,28.0
2025-02-20 21:47:00,123.52941176470588,130.71428571428572
2025-02-20 22:02:00,151.27659574468086,146.15384615384616
2025-02-20 22:17:00,170.0,152.72727272727272
2025-02-20 22:32:00,214.28571428571428,203.57142857142858
2025-02-20 22:47:00,284.2857142857143,288.8888888888889
2025-02-20 23:02:00,351.42857142857144,360.0
2025-02-20 23:17:00,738.0,850.0
2025-02-20 23:32:00,252.0,285.0
2025-02-21 03:17:00,21.818181818181817,22.5
2025-02-21 03:32:00,26.153846153846153,25.0
2025-02-21 03:47:00,24.59016393442623,27.6
2025-02-21 04:02:00,27.56756756756757,26.08695652173913
2025-02-21 04:17:00,19.473684210526315,23.125
2025-02-21 04:32:00,20.689655172413794,22.258064516129032
2025-02-21 04:47:00,20.384615384615383,21.639344262295083
2025-02-21 05:02:00,22.550335570469798,26.181818181818183
2025-02-21 05:17:00,24.574468085106382,28.81578947368421
2025-02-21 05:32:00,34.18181818181818,34.488188976377955
2025-02-21 05:47:00,32.35294117647059,34.285714285714285
2025-02-21 06:02:00,20.54054054054054,22.7027027027027
2025-02-21 06:17:00,23.548387096774192,27.659574468085108
2025-02-21 06:32:00,22.0,22.90909090909091
2025-02-21 06:47:00,37.07865168539326,23.52
2025-02-21 07:02:00,40.5,24.41860465116279
2025-02-21 07:17:00,57.2020725388601,71.68831168831169
2025-02-21 07:32:00,132.85714285714286,115.53191489361703
2025-02-21 07:47:00,93.49693251533742,101.05263157894737
2025-02-21 08:02:00,159.18367346938774,145.94594594594594
2025-02-21 08:17:00,110.05524861878453,102.5
2025-02-21 08:32:00,166.0,149.34782608695653
2025-02-21 08:47:00,163.74193548387098,164.86486486486487
2025-02-21 09:02:00,213.27272727272728,195.18072289156626
2025-02-21 09:17:00,102.4390243902439,90.69767441860465
2025-02-21 09:32:00,122.16216216216216,84.13793103448276
2025-02-21 09:47:00,103.63636363636364,80.97087378640776
2025-02-21 10:02:00,17.95275590551181,18.367346938775512
2025-02-21 10:17:00,89.85074626865672,75.90361445783132
2025-02-21 10:32:00,125.80645161290323,92.44897959183673
2025-02-21 10:47:00,65.31645569620254,26.548672566371682
2025-02-21 11:02:00,22.8,22.105263157894736
2025-02-21 11:17:00,15.532994923857869,23.926380368098158
2025-02-21 11:32:00,25.862068965517242,32.25806451612903
2025-02-21 11:47:00,21.0989010989011,23.043478260869566
2025-02-21 12:02:00,43.29896907216495,47.27272727272727
2025-02-21 12:17:00,23.70731707317073,27.664670658682635
2025-02-21 12:32:00,28.396946564885496,32.57142857142857
2025-02-21 12:47:00,21.132075471698112,21.272727272727273
2025-02-21 13:02:00,23.36283185840708,26.746987951807228
2025-02-21 13:17:00,18.275862068965516,27.23404255319149
2025-02-21 13:32:00,19.81132075471698,25.11627906976744
2025-02-21 13:47:00,26.22222222222222,29.347826086956523
2025-02-21 14:02:00,24.0,29.62962962962963
2025-02-21 14:17:00,34.24528301886792,43.10344827586207
2025-02-21 14:32:00,73.00699300699301,88.17391304347827
2025-02-21 14:47:00,50.3448275862069,58.0
2025-02-21 15:02:00,66.14173228346456,71.1340206185567
2025-02-21 15:17:00,28.5,33.2
2025-02-21 15:32:00,31.020408163265305,40.0
2025-02-21 15:47:00,34.81132075471698,41.276595744680854
2025-02-21 16:02:00,34.960629921259844,34.46808510638298
2025-02-21 16:17:00,35.947136563876654,45.4054054054054
2025-02-21 16:32:00,24.150943396226417,30.483870967741936
2025-02-21 16:47:00,29.70873786407767,36.92307692307692
2025-02-21 17:02:00,22.5531914893617,23.36283185840708
2025-02-21 17:17:00,18.11881188118812,23.850931677018632
2025-02-21 17:32:00,91.67701863354037,94.28571428571429
2025-02-21 17:47:00,97.43801652892562,97.57894736842105
2025-02-21 18:02:00,148.33333333333334,167.10280373831776
2025-02-21 18:17:00,85.71428571428571,86.4
2025-02-21 18:32:00,182.06896551724137,198.72340425531914
2025-02-21 18:47:00,129.51923076923077,145.13513513513513
2025-02-21 19:02:00,179.16666666666666,208.71794871794873
2025-02-21 19:17:00,140.7079646017699,151.57894736842104
2025-02-21 19:32:00,154.28571428571428,169.0909090909091
2025-02-21 19:47:00,180.7361963190184,197.89473684210526
2025-02-21 20:02:00,141.52173913043478,129.23076923076923
2025-02-21 20:17:00,68.0,50.103092783505154
2025-02-21 20:32:00,36.45569620253165,51.0
2025-02-21 20:47:00,42.20338983050848,43.07692307692308
2025-02-21 21:02:00,17.045454545454547,14.794520547945206
2025-02-21 21:17:00,91.30434782608695,86.57142857142857
2025-02-21 21:32:00,196.59574468085106,194.11764705882354
2025-02-21 21:47:00,115.38461538461539,172.17391304347825
2025-02-21 22:02:00,51.111111111111114,18.94736842105263
2025-02-21 22:17:00,57.5,52.94117647058823
2025-02-21 22:32:00,122.5,137.64705882352942
2025-02-21 22:47:00,180.0,315.0
2025-02-21 23:02:00,36.0,12.0
2025-02-21 23:32:00,120.0,160.0
2025-02-21 23:47:00,510.0,1020.0
2025-02-22 03:17:00,60.0,
2025-02-22 03:47:00,30.0,15.0
2025-02-22 04:02:00,10.0,40.0
2025-02-22 04:17:00,36.92307692307692,12.0
2025-02-22 04:32:00,26.666666666666668,24.0
2025-02-22 04:47:00,18.94736842105263,12.0
2025-02-22 05:02:00,17.77777777777778,22.105263157894736
2025-02-22 05:17:00,18.181818181818183,17.77777777777778
2025-02-22 05:32:00,108.75,118.88888888888889
2025-02-22 05:47:00,56.0,87.6923076923077
2025-02-22 06:02:00,15.384615384615385,19.2
2025-02-22 06:17:00,168.6206896551724,190.32258064516128
2025-02-22 06:32:00,115.29411764705883,98.04878048780488
2025-02-22 06:47:00,89.14285714285714,102.53164556962025
2025-02-22 07:02:00,65.76923076923077,49.714285714285715
2025-02-22 07:17:00,75.68181818181819,83.82352941176471
2025-02-22 07:32:00,32.5,39.310344827586206
2025-02-22 07:47:00,57.11538461538461,62.926829268292686
2025-02-22 08:02:00,24.782608695652176,33.529411764705884
2025-02-22 08:17:00,43.51648351648352,55.45454545454545
2025-02-22 08:32:00,31.428571428571427,34.0
2025-02-22 08:47:00,14.651162790697674,16.721311475409838
2025-02-22 09:02:00,18.26086956521739,26.25
2025-02-22 09:17:00,17.333333333333332,20.307692307692307
2025-02-22 09:32:00,21.53846153846154,8.275862068965518
2025-02-22 09:47:00,14.0,14.634146341463415
2025-02-22 10:02:00,17.647058823529413,21.951219512195124
2025-02-22 10:17:00,18.06451612903226,22.258064516129032
2025-02-22 10:32:00,146.53846153846155,150.66666666666666
2025-02-22 10:47:00,67.01298701298701,82.9090909090909
2025-02-22 11:02:00,20.454545454545453,24.375
2025-02-22 11:17:00,23.225806451612904,23.414634146341463
2025-02-22 11:32:00,266.47058823529414,35.0
2025-02-22 11:47:00,17.586206896551722,16.74418604651163
2025-02-22 12:02:00,28.42105263157895,30.0
2025-02-22 12:17:00,26.470588235294116,30.0
2025-02-22 12:32:00,28.571428571428573,15.0
2025-02-22 12:47:00,49.285714285714285,51.42857142857143
2025-02-22 13:02:00,16.097560975609756,20.0
2025-02-22 13:17:00,26.511627906976745,25.161290322580644
2025-02-22 13:32:00,24.285714285714285,18.333333333333332
2025-02-22 13:47:00,20.65573770491803,15.0
2025-02-22 14:02:00,124.86486486486487,122.0
2025-02-22 14:17:00,80.0,102.3529411764706
2025-02-22 14:32:00,131.35135135135135,132.5
2025-02-22 14:47:00,144.7422680412371,159.45205479452054
2025-02-22 15:02:00,23.333333333333332,35.0
2025-02-22 15:17:00,22.040816326530614,23.333333333333332
2025-02-22 15:32:00,21.176470588235293,9.6
2025-02-22 15:47:00,166.10526315789474,210.41095890410958
2025-02-22 16:02:00,167.0,200.45454545454547
2025-02-22 16:17:00,70.48543689320388,89.21052631578948
2025-02-22 16:32:00,199.53488372093022,227.64705882352942
2025-02-22 16:47:00,45.0,47.32394366197183
2025-02-22 17:02:00,42.0,50.76923076923077
2025-02-22 17:17:00,25.90909090909091,30.0
2025-02-22 17:32:00,13.5,20.0
2025-02-22 17:47:00,36.26373626373626,40.0
2025-02-22 18:02:00,18.26086956521739,29.032258064516128
2025-02-22 18:17:00,21.764705882352942,25.714285714285715
2025-02-22 18:32:00,24.444444444444443,28.235294117647058
2025-02-22 18:47:00,12.439024390243903,13.220338983050848
2025-02-22 19:02:00,31.25,30.81081081081081
2025-02-22 19:17:00,33.86138613861386,35.342465753424655
2025-02-22 19:32:00,63.75,67.05882352941177
2025-02-22 19:47:00,10.153846153846153,13.2
2025-02-22 20:02:00,20.0,26.0
2025-02-22 20:17:00,13.636363636363637,15.0
2025-02-22 20:32:00,21.0,25.714285714285715
2025-02-22 20:47:00,12.413793103448276,20.0
2025-02-22 21:02:00,19.285714285714285,28.42105263157895
2025-02-22 21:17:00,18.75,30.0
2025-02-22 21:32:00,13.846153846153847,0.0
2025-02-22 21:47:00,8.571428571428571,
2025-02-22 22:02:00,16.8,16.363636363636363
2025-02-22 22:17:00,28.235294117647058,40.0
2025-02-22 22:32:00,0.0,0.0
2025-02-22 22:47:00,0.0,0.0
2025-02-22 23:02:00,40.0,40.0
2025-02-22 23:17:00,210.0,150.0
2025-02-22 23:32:00,0.0,0.0
2025-02-23 03:17:00,60.0,
2025-02-23 03:47:00,0.0,0.0
2025-02-23 04:02:00,17.142857142857142,20.0
2025-02-23 04:17:00,20.76923076923077,2.857142857142857
2025-02-23 04:32:00,26.666666666666668,20.0
2025-02-23 04:47:00,40.0,30.0
2025-02-23 05:02:00,13.5,13.125
2025-02-23 05:17:00,23.60655737704918,21.333333333333332
2025-02-23 05:32:00,22.5,21.11111111111111
2025-02-23 05:47:00,14.117647058823529,13.548387096774194
2025-02-23 06:02:00,7.594936708860759,6.774193548387097
2025-02-23 06:17:00,36.116504854368934,40.0
2025-02-23 06:32:00,13.043478260869565,20.0
2025-02-23 06:47:00,24.146341463414632,27.692307692307693
2025-02-23 07:02:00,24.146341463414632,18.387096774193548
2025-02-23 07:17:00,70.27027027027027,84.28571428571429
2025-02-23 07:32:00,24.193548387096776,14.444444444444445
2025-02-23 07:47:00,16.633663366336634,21.971830985915492
2025-02-23 08:02:00,21.05263157894737,28.42105263157895
2025-02-23 08:17:00,13.461538461538462,10.909090909090908
2025-02-23 08:32:00,18.545454545454547,16.363636363636363
2025-02-23 08:47:00,20.64516129032258,22.388059701492537
2025-02-23 09:02:00,46.5,52.0
2025-02-23 09:17:00,156.34615384615384,31.62162162162162
2025-02-23 09:32:00,243.8095238095238,564.0
2025-02-23 09:47:00,13.793103448275861,14.754098360655737
2025-02-23 10:02:00,18.157894736842106,24.406779661016948
2025-02-23 10:17:00,211.27659574468086,20.65573770491803
2025-02-23 10:32:00,666.1016949152543,797.5
2025-02-23 10:47:00,14.831460674157304,20.322580645161292
2025-02-23 11:02:00,26.037735849056602,30.81081081081081
2025-02-23 11:17:00,132.52747252747253,25.714285714285715
2025-02-23 11:32:00,320.625,969.0
2025-02-23 11:47:00,16.666666666666668,24.324324324324323
2025-02-23 12:02:00,73.84615384615384,84.82758620689656
2025-02-23 12:17:00,188.88888888888889,6.101694915254237
2025-02-23 12:32:00,910.9090909090909,1333.6363636363637
2025-02-23 12:47:00,20.625,18.367346938775512
2025-02-23 13:02:00,16.0,14.693877551020408
2025-02-23 13:17:00,74.46428571428571,16.179775280898877
2025-02-23 13:32:00,125.45454545454545,255.55555555555554
2025-02-23 13:47:00,25.2,23.225806451612904
2025-02-23 14:02:00,20.76923076923077,17.142857142857142
2025-02-23 14:17:00,122.44897959183673,10.434782608695652
2025-02-23 14:32:00,278.1818181818182,740.0
2025-02-23 14:47:00,35.82089552238806,41.333333333333336
2025-02-23 15:02:00,72.72727272727273,50.8235294117647
2025-02-23 15:17:00,43.392857142857146,19.518072289156628
2025-02-23 15:32:00,42.30769230769231,77.14285714285714
2025-02-23 16:02:00,13.565217391304348,17.92207792207792
2025-02-23 16:17:00,54.26966292134831,13.043478260869565
2025-02-23 16:32:00,159.64285714285714,369.54545454545456
2025-02-23 16:47:00,19.591836734693878,16.901408450704224
2025-02-23 17:02:00,19.285714285714285,19.333333333333332
2025-02-23 17:17:00,14.285714285714286,11.578947368421053
2025-02-23 17:32:00,9.176470588235293,6.956521739130435
2025-02-23 17:47:00,17.93103448275862,19.322033898305083
2025-02-23 18:02:00,23.513513513513512,23.333333333333332
2025-02-23 18:17:00,53.093525179856115,26.53846153846154
2025-02-23 18:32:00,118.82352941176471,203.41463414634146
2025-02-23 18:47:00,33.1578947368421,34.81481481481482
2025-02-23 19:02:00,85.82278481012658,98.36065573770492
2025-02-23 19:17:00,63.18181818181818,67.27272727272727
2025-02-23 19:32:00,60.0,60.69767441860465
2025-02-23 19:47:00,24.65753424657534,27.6
2025-02-23 20:02:00,148.46153846153845,157.5
2025-02-23 20:17:00,64.71910112359551,86.12903225806451
2025-02-23 20:32:00,24.615384615384617,25.217391304347824
2025-02-23 20:47:00,11.48936170212766,10.344827586206897
2025-02-23 21:02:00,13.46938775510204,20.526315789473685
2025-02-23 21:17:00,12.631578947368421,18.0
2025-02-23 21:32:00,128.0,162.35294117647058
2025-02-23 21:47:00,441.8181818181818,711.4285714285714
2025-02-23 22:02:00,262.5,280.64516129032256
2025-02-23 22:17:00,34.73684210526316,37.5
2025-02-23 22:32:00,17.142857142857142,36.0
2025-02-23 22:47:00,0.0,
2025-02-23 23:02:00,40.0,0.0
2025-02-24 03:47:00,391.875,401.37931034482756
2025-02-24 04:02:00,20.0,0.0
2025-02-24 04:17:00,22.0,34.61538461538461
2025-02-24 04:32:00,9.72972972972973,6.923076923076923
2025-02-24 04:47:00,363.0769230769231,410.0
2025-02-24 05:02:00,12.631578947368421,17.142857142857142
2025-02-24 05:17:00,186.5625,187.05882352941177
2025-02-24 05:32:00,281.05263157894734,291.06382978723406
2025-02-24 05:47:00,51.29032258064516,11.020408163265307
2025-02-24 06:02:00,15.211267605633802,17.28813559322034
2025-02-24 06:17:00,22.8,33.1578947368421
2025-02-24 06:32:00,16.285714285714285,12.0
2025-02-24 06:47:00,21.038961038961038,19.672131147540984
2025-02-24 07:02:00,21.904761904761905,21.818181818181817
2025-02-24 07:17:00,20.0,24.137931034482758
2025-02-24 07:32:00,99.23076923076923,98.4375
2025-02-24 07:47:00,123.38028169014085,146.03773584905662
2025-02-24 08:02:00,107.36842105263158,96.0
2025-02-24 08:17:00,33.91304347826087,38.734177215189874
2025-02-24 08:32:00,43.1578947368421,33.48837209302326
2025-02-24 08:47:00,31.428571428571427,38.0
2025-02-24 09:02:00,69.1304347826087,81.17647058823529
2025-02-24 09:17:00,56.326530612244895,57.75
2025-02-24 09:32:00,45.97402597402598,35.40983606557377
2025-02-24 09:47:00,157.89473684210526,144.54545454545453
2025-02-24 10:02:00,71.80327868852459,44.15094339622642
2025-02-24 10:17:00,37.05882352941177,16.470588235294116
2025-02-24 10:32:00,25.714285714285715,36.0
2025-02-24 10:47:00,22.105263157894736,20.0
2025-02-24 11:02:00,20.0,21.818181818181817
2025-02-24 11:17:00,9.767441860465116,19.41176470588235
2025-02-24 11:32:00,25.714285714285715,31.428571428571427
2025-02-24 11:47:00,18.0,24.0
2025-02-24 12:02:00,15.882352941176471,8.275862068965518
2025-02-24 12:17:00,18.181818181818183,39.130434782608695
2025-02-24 12:32:00,30.0,32.72727272727273
2025-02-24 12:47:00,18.0,21.428571428571427
2025-02-24 13:02:00,19.565217391304348,24.0
2025-02-24 13:17:00,12.439024390243903,18.26086956521739
2025-02-24 13:32:00,7.2,3.0
2025-02-24 13:47:00,25.0,20.0
2025-02-24 14:02:00,10.833333333333334,12.203389830508474
2025-02-24 14:17:00,18.157894736842106,21.724137931034484
2025-02-24 14:32:00,32.54237288135593,26.53846153846154
2025-02-24 14:47:00,24.324324324324323,32.5
2025-02-24 15:02:00,16.901408450704224,12.0
2025-02-24 15:17:00,30.0,30.6
2025-02-24 15:32:00,28.235294117647058,25.714285714285715
2025-02-24 15:47:00,35.07692307692308,35.744680851063826
2025-02-24 16:02:00,49.6551724137931,36.52173913043478
2025-02-24 16:17:00,189.06976744186048,216.36363636363637
2025-02-24 16:32:00,428.72727272727275,485.8536585365854
2025-02-24 16:47:00,237.5,243.33333333333334
2025-02-24 17:02:00,110.12658227848101,97.61194029850746
2025-02-24 17:17:00,74.0,67.05882352941177
2025-02-24 17:32:00,106.36363636363636,75.0
2025-02-24 17:47:00,235.13513513513513,318.0
2025-02-24 18:02:00,101.69491525423729,107.5
2025-02-24 18:17:00,207.56756756756758,240.0
2025-02-24 18:32:00,100.40816326530613,111.66666666666667
2025-02-24 18:47:00,109.23076923076923,115.38461538461539
2025-02-24 19:02:00,56.57142857142857,64.61538461538461
2025-02-24 19:17:00,84.44444444444444,84.32432432432432
2025-02-24 19:32:00,69.23076923076923,115.71428571428571
2025-02-24 19:47:00,55.55555555555556,67.05882352941177
2025-02-24 20:02:00,30.0,16.363636363636363
2025-02-24 20:17:00,16.956521739130434,9.72972972972973
2025-02-24 20:32:00,18.94736842105263,23.076923076923077
2025-02-24 20:47:00,24.0,20.0
2025-02-24 21:02:00,20.0,60.0
2025-02-24 21:17:00,21.428571428571427,30.0
2025-02-24 21:32:00,27.272727272727273,45.0
2025-02-24 21:47:00,30.0,20.0
2025-02-24 22:02:00,30.0,0.0
2025-02-24 22:17:00,0.0,
2025-02-24 22:32:00,0.0,
2025-02-24 22:47:00,30.0,60.0
2025-02-25 03:32:00,0.0,
2025-02-25 03:47:00,33.333333333333336,36.27906976744186
2025-02-25 04:02:00,42.857142857142854,34.285714285714285
2025-02-25 04:17:00,22.857142857142858,22.7027027027027
2025-02-25 04:32:00,8.88888888888889,10.666666666666666
2025-02-25 04:47:00,18.13953488372093,16.363636363636363
2025-02-25 05:02:00,18.94736842105263,25.384615384615383
2025-02-25 05:17:00,14.782608695652174,20.727272727272727
2025-02-25 05:32:00,59.03225806451613,62.30769230769231
2025-02-25 05:47:00,66.7605633802817,68.27586206896552
2025-02-25 06:02:00,21.686746987951807,26.197183098591548
2025-02-25 06:17:00,49.89473684210526,59.25
2025-02-25 06:32:00,108.0,124.61538461538461
2025-02-25 06:47:00,49.09090909090909,61.81818181818182
2025-02-25 07:02:00,190.1123595505618,187.7922077922078
2025-02-25 07:17:00,419.2682926829268,522.5806451612904
2025-02-25 07:32:00,288.35820895522386,291.42857142857144
2025-02-25 07:47:00,366.46153846153845,441.3333333333333
2025-02-25 08:02:00,460.5,614.4827586206897
2025-02-25 08:17:00,50.0,70.2
2025-02-25 08:32:00,137.5609756097561,161.3793103448276
2025-02-25 08:47:00,29.23076923076923,20.952380952380953
2025-02-25 09:02:00,87.3913043478261,90.9090909090909
2025-02-25 09:17:00,72.85714285714286,45.0
2025-02-25 09:32:00,57.81818181818182,55.26315789473684
2025-02-25 09:47:00,27.391304347826086,18.75
2025-02-25 10:02:00,71.0204081632653,36.58536585365854
2025-02-25 10:17:00,44.0,16.74418604651163
2025-02-25 10:32:00,20.0,30.0
2025-02-25 10:47:00,22.941176470588236,24.545454545454547
2025-02-25 11:02:00,25.90909090909091,31.666666666666668
2025-02-25 11:17:00,76.36363636363636,90.0
2025-02-25 11:32:00,34.285714285714285,25.714285714285715
2025-02-25 11:47:00,25.5,26.896551724137932
2025-02-25 12:02:00,70.58823529411765,70.0
2025-02-25 12:17:00,34.73684210526316,47.142857142857146
2025-02-25 12:32:00,30.697674418604652,10.285714285714286
2025-02-25 12:47:00,46.666666666666664,18.0
2025-02-25 13:02:00,54.0,43.333333333333336
2025-02-25 13:17:00,24.705882352941178,30.0
2025-02-25 13:32:00,79.5,87.27272727272727
2025-02-25 13:47:00,26.4,18.94736842105263
2025-02-25 14:02:00,32.0,36.734693877551024
2025-02-25 14:17:00,18.71559633027523,23.59550561797753
2025-02-25 14:32:00,31.363636363636363,41.81818181818182
2025-02-25 14:47:00,43.90243902439025,51.14754098360656
2025-02-25 15:02:00,116.66666666666667,136.55172413793105
2025-02-25 15:17:00,72.67605633802818,81.05263157894737
2025-02-25 15:32:00,118.18181818181819,121.13207547169812
2025-02-25 15:47:00,125.76923076923077,136.21621621621622
2025-02-25 16:02:00,166.95652173913044,154.73684210526315
2025-02-25 16:17:00,71.4,80.27027027027027
2025-02-25 16:32:00,75.48387096774194,70.2127659574468
2025-02-25 16:47:00,12.0,8.4
2025-02-25 17:02:00,21.176470588235293,24.545454545454547
2025-02-25 17:17:00,28.163265306122447,28.0
2025-02-25 17:32:00,18.75,20.869565217391305
2025-02-25 17:47:00,51.6,66.20689655172414
2025-02-25 18:02:00,26.511627906976745,31.57894736842105
2025-02-25 18:17:00,30.0,26.181818181818183
2025-02-25 18:32:00,26.4,24.0
2025-02-25 18:47:00,22.105263157894736,24.444444444444443
2025-02-25 19:02:00,53.84615384615385,66.20689655172414
2025-02-25 19:17:00,43.80952380952381,52.17391304347826
2025-02-25 19:32:00,7.5,17.142857142857142
2025-02-25 19:47:00,50.0,140.0
2025-02-25 20:02:00,15.0,22.5
2025-02-25 20:17:00,16.5,17.142857142857142
2025-02-25 20:32:00,9.473684210526315,10.0
